fotograma,tipo_objeto,confianza,id_tracking,x1,y1,x2,y2,matricula_en_su_caso,conf_matricula,mx1,my1,mx2,my2,texto_OCR,texto_VLM
557,car,0.3689415454864502,1,1403,324,1448,366,,,,,,,,
557,car,0.3564545214176178,1,1385,324,1431,360,,,,,,,,
557,car,0.33122068643569946,14,1256,315,1300,349,,,,,,,,
558,person,0.8031770586967468,18,681,283,722,398,,,,,,,,
558,person,0.7736254334449768,18,716,280,753,397,,,,,,,,
558,car,0.7556607127189636,2,1302,320,1343,350,,,,,,,,
558,car,0.6145286560058594,2,1339,324,1370,352,,,,,,,,
558,car,0.593401312828064,4,1142,311,1189,345,,,,,,,,
558,car,0.5754894614219666,3,1427,322,1512,382,,,,,,,,
558,person,0.5338980555534363,13,879,290,903,367,,,,,,,,
558,car,0.5171719789505005,3,1454,322,1513,382,,,,,,,,
558,car,0.4596414864063263,1,1362,324,1400,355,,,,,,,,
558,car,0.36142241954803467,1,1403,325,1446,365,,,,,,,,
558,car,0.35883060097694397,1,1386,324,1432,360,,,,,,,,
558,car,0.29982924461364746,14,1256,314,1301,349,,,,,,,,
559,person,0.8062952756881714,18,681,283,723,398,,,,,,,,
559,person,0.7750136852264404,18,718,280,754,397,,,,,,,,
559,car,0.7534018158912659,2,1302,320,1343,350,,,,,,,,
559,person,0.6598824262619019,13,880,288,903,366,,,,,,,,
559,car,0.6028169393539429,2,1339,324,1371,352,,,,,,,,
559,car,0.5887831449508667,3,1425,321,1513,381,,,,,,,,
559,car,0.5864839553833008,4,1142,311,1190,345,,,,,,,,
559,car,0.5252832174301147,3,1450,322,1513,382,,,,,,,,
559,car,0.4452020823955536,1,1362,324,1399,356,,,,,,,,
559,car,0.40455198287963867,14,1273,316,1301,349,,,,,,,,
559,car,0.36856257915496826,1,1385,324,1432,360,,,,,,,,
559,car,0.35734453797340393,1,1403,325,1446,365,,,,,,,,
559,car,0.31100592017173767,14,1256,314,1302,349,,,,,,,,
560,person,0.8003100156784058,18,684,284,723,397,,,,,,,,
560,person,0.7599867582321167,18,719,279,755,397,,,,,,,,
560,car,0.7520830035209656,2,1303,320,1343,350,,,,,,,,
560,person,0.6944572925567627,13,880,287,905,366,,,,,,,,
560,car,0.607826828956604,4,1142,311,1190,345,,,,,,,,
560,car,0.6056284308433533,2,1339,324,1371,352,,,,,,,,
560,car,0.5734682679176331,1,1425,321,1513,381,,,,,,,,
560,car,0.5195598602294922,1,1452,322,1513,382,,,,,,,,
560,car,0.45252129435539246,2,1362,324,1399,356,,,,,,,,
560,car,0.4360973536968231,14,1273,317,1302,349,,,,,,,,
560,car,0.36467698216438293,2,1385,324,1432,360,,,,,,,,
560,car,0.3531791567802429,2,1403,325,1446,366,,,,,,,,
560,car,0.27550172805786133,14,1256,316,1300,349,,,,,,,,
561,person,0.8058305978775024,18,684,283,724,397,,,,,,,,
561,car,0.7567018866539001,14,1303,320,1343,350,,,,,,,,
561,person,0.7364442944526672,18,722,280,756,398,,,,,,,,
561,person,0.6594495177268982,13,880,288,907,367,,,,,,,,
561,car,0.6154431700706482,14,1339,324,1370,352,,,,,,,,
561,car,0.5964668989181519,4,1142,311,1190,345,,,,,,,,
561,car,0.5545434951782227,1,1428,322,1512,382,,,,,,,,
561,car,0.516339898109436,1,1454,322,1513,382,,,,,,,,
561,car,0.4533880650997162,2,1362,324,1400,355,,,,,,,,
561,car,0.36189690232276917,2,1386,324,1432,360,,,,,,,,
561,car,0.35639679431915283,2,1403,326,1445,365,,,,,,,,
561,car,0.30397891998291016,17,1273,317,1300,349,,,,,,,,
562,person,0.8147798180580139,18,687,283,725,397,,,,,,,,
562,person,0.7584318518638611,18,722,279,759,397,,,,,,,,
562,car,0.7556964755058289,14,1303,320,1343,350,,,,,,,,
562,car,0.611533522605896,4,1143,311,1190,345,,,,,,,,
562,car,0.6064377427101135,14,1339,324,1370,352,,,,,,,,
562,car,0.550862193107605,1,1446,322,1513,382,,,,,,,,
562,person,0.5166633129119873,13,882,292,907,363,,,,,,,,
562,car,0.492291122674942,17,1271,319,1303,350,,,,,,,,
562,car,0.4571513831615448,2,1361,324,1399,355,,,,,,,,
562,car,0.36903345584869385,2,1386,324,1433,360,,,,,,,,
562,car,0.34882861375808716,2,1404,325,1446,366,,,,,,,,
563,person,0.8218972682952881,18,687,283,728,395,,,,,,,,
563,car,0.7739562392234802,14,1303,320,1343,350,,,,,,,,
563,person,0.7009592056274414,18,723,280,759,397,,,,,,,,
563,car,0.6274562478065491,4,1143,311,1190,345,,,,,,,,
563,car,0.6132535338401794,14,1339,324,1370,352,,,,,,,,
563,car,0.5547314286231995,1,1442,322,1513,382,,,,,,,,
563,car,0.4778260886669159,17,1270,319,1300,349,,,,,,,,
563,car,0.45186734199523926,2,1362,324,1400,355,,,,,,,,
563,car,0.3608939051628113,2,1386,324,1433,360,,,,,,,,
563,person,0.3552474081516266,13,884,291,907,362,,,,,,,,
563,car,0.3470398783683777,2,1403,326,1444,365,,,,,,,,
564,person,0.8151918649673462,18,688,282,727,395,,,,,,,,
564,car,0.7743625044822693,14,1303,320,1343,350,,,,,,,,
564,person,0.75423663854599,18,724,279,762,396,,,,,,,,
564,car,0.6299649477005005,4,1144,311,1190,345,,,,,,,,
564,car,0.6111016273498535,14,1340,324,1370,352,,,,,,,,
564,person,0.5588943958282471,13,884,288,907,363,,,,,,,,
564,car,0.5549995303153992,1,1447,322,1513,382,,,,,,,,
564,car,0.4549053907394409,2,1362,324,1400,355,,,,,,,,
564,car,0.43400418758392334,17,1269,319,1299,349,,,,,,,,
564,car,0.36950594186782837,2,1386,324,1432,360,,,,,,,,
564,car,0.34740886092185974,2,1404,326,1444,366,,,,,,,,
565,person,0.7996468544006348,18,690,282,727,395,,,,,,,,
565,car,0.7734317183494568,14,1303,320,1343,350,,,,,,,,
565,person,0.7723826766014099,18,724,277,764,397,,,,,,,,
565,car,0.6997562050819397,4,1144,311,1191,345,,,,,,,,
565,car,0.5990579724311829,14,1339,324,1370,352,,,,,,,,
565,person,0.5863435864448547,13,883,291,907,365,,,,,,,,
565,car,0.5468168258666992,1,1450,322,1513,382,,,,,,,,
565,car,0.5152547359466553,1,1425,321,1512,380,,,,,,,,
565,car,0.45623210072517395,2,1361,324,1399,355,,,,,,,,
565,car,0.41713258624076843,17,1270,319,1299,349,,,,,,,,
565,car,0.3702174127101898,2,1386,324,1433,360,,,,,,,,
565,car,0.34439584612846375,1,1402,325,1446,366,,,,,,,,
565,car,0.25889134407043457,9,978,311,1022,336,,,,,,,,
566,person,0.7996720671653748,18,690,281,728,395,,,,,,,,
566,car,0.7722038626670837,14,1303,319,1343,350,,,,,,,,
566,person,0.763163685798645,18,726,278,765,398,,,,,,,,
566,car,0.7189221382141113,4,1144,311,1191,345,,,,,,,,
566,person,0.6549153923988342,13,883,292,908,364,,,,,,,,
566,car,0.6086233258247375,14,1339,324,1370,352,,,,,,,,
566,car,0.5451908707618713,3,1449,322,1513,382,,,,,,,,
566,car,0.5190328359603882,1,1425,321,1512,380,,,,,,,,
566,car,0.45518940687179565,2,1361,324,1398,355,,,,,,,,
566,car,0.39849671721458435,17,1270,319,1300,348,,,,,,,,
566,car,0.37558770179748535,2,1386,324,1433,360,,,,,,,,
566,car,0.3461392819881439,1,1403,325,1445,366,,,,,,,,
566,car,0.2541615068912506,9,978,311,1022,336,,,,,,,,
567,person,0.7885890603065491,18,692,281,729,395,,,,,,,,
567,car,0.7816491723060608,14,1303,320,1343,350,,,,,,,,
567,person,0.7572378516197205,18,725,277,766,397,,,,,,,,
567,car,0.7244596481323242,4,1144,311,1191,345,,,,,,,,
567,person,0.7008602023124695,13,883,293,909,366,,,,,,,,
567,car,0.6010123491287231,14,1340,324,1370,352,,,,,,,,
567,car,0.5540918111801147,1,1425,321,1512,381,,,,,,,,
567,car,0.4727775752544403,1,1457,322,1512,382,,,,,,,,
567,car,0.4618026316165924,2,1360,324,1397,355,,,,,,,,
567,car,0.45967987179756165,17,1266,320,1302,348,,,,,,,,
567,car,0.3773150146007538,2,1386,324,1432,360,,,,,,,,
567,car,0.3558371961116791,2,1403,326,1444,365,,,,,,,,
568,person,0.7962948083877563,18,693,280,730,395,,,,,,,,
568,car,0.7867965698242188,14,1303,320,1343,350,,,,,,,,
568,person,0.7771506309509277,18,724,277,766,398,,,,,,,,
568,car,0.7294482588768005,4,1144,311,1191,345,,,,,,,,
568,person,0.7015363574028015,13,884,292,909,364,,,,,,,,
568,car,0.612457275390625,14,1340,324,1370,352,,,,,,,,
568,car,0.5626940131187439,1,1425,321,1512,381,,,,,,,,
568,car,0.49583756923675537,17,1272,320,1303,348,,,,,,,,
568,car,0.4671442210674286,1,1457,322,1512,382,,,,,,,,
568,car,0.45608872175216675,2,1362,324,1398,356,,,,,,,,
568,car,0.378913015127182,2,1386,324,1432,360,,,,,,,,
568,car,0.36382851004600525,2,1403,326,1444,365,,,,,,,,
568,car,0.3318222165107727,2,1405,322,1454,364,,,,,,,,
569,person,0.798660397529602,18,694,282,731,395,,,,,,,,
569,car,0.7909685373306274,14,1303,320,1343,350,,,,,,,,
569,person,0.7615457773208618,18,726,280,767,397,,,,,,,,
569,car,0.7348694205284119,4,1144,311,1191,345,,,,,,,,
569,person,0.6893048286437988,13,883,292,909,366,,,,,,,,
569,car,0.6070381999015808,14,1340,324,1370,352,,,,,,,,
569,car,0.5601152181625366,1,1425,321,1512,381,,,,,,,,
569,car,0.5063570737838745,17,1272,320,1305,347,,,,,,,,
569,car,0.45577311515808105,14,1361,324,1397,355,,,,,,,,
569,car,0.450503408908844,1,1458,322,1512,382,,,,,,,,
569,car,0.37693506479263306,2,1386,324,1432,360,,,,,,,,
569,car,0.3624967634677887,2,1403,326,1444,365,,,,,,,,
569,car,0.33248478174209595,2,1405,323,1454,364,,,,,,,,
570,person,0.7985858917236328,18,695,283,732,395,,,,,,,,
570,car,0.7872032523155212,16,1303,320,1343,350,,,,,,,,
570,person,0.7565861344337463,18,728,279,768,397,,,,,,,,
570,person,0.7468028664588928,13,884,290,910,365,,,,,,,,
570,car,0.7305583953857422,4,1144,311,1191,345,,,,,,,,
570,car,0.6065303087234497,14,1340,324,1370,352,,,,,,,,
570,car,0.5588932037353516,1,1425,321,1512,381,,,,,,,,
570,car,0.46461760997772217,16,1268,321,1303,348,,,,,,,,
570,car,0.4549109935760498,1,1457,322,1512,382,,,,,,,,
570,car,0.4504634439945221,14,1361,324,1397,356,,,,,,,,
570,car,0.378717303276062,2,1386,324,1432,360,,,,,,,,
570,car,0.36176565289497375,2,1403,326,1445,365,,,,,,,,
570,car,0.33244097232818604,2,1406,322,1454,364,,,,,,,,
570,car,0.3049911558628082,9,979,312,1022,337,,,,,,,,
571,person,0.7972143292427063,18,696,281,732,395,,,,,,,,
571,car,0.7877281308174133,16,1303,320,1343,350,,,,,,,,
571,person,0.7665187120437622,18,725,279,768,397,,,,,,,,
571,car,0.7461367845535278,4,1145,311,1191,346,,,,,,,,
571,person,0.7414620518684387,13,886,290,910,364,,,,,,,,
571,car,0.6135522723197937,14,1340,324,1370,352,,,,,,,,
571,car,0.5721189379692078,1,1425,321,1512,381,,,,,,,,
571,car,0.5233057141304016,16,1256,321,1298,347,,,,,,,,
571,car,0.4600704610347748,1,1454,322,1512,382,,,,,,,,
571,car,0.44926074147224426,14,1362,324,1397,355,,,,,,,,
571,car,0.3769482970237732,2,1386,324,1432,360,,,,,,,,
571,car,0.3570767343044281,2,1403,326,1446,365,,,,,,,,
571,car,0.33000314235687256,2,1405,322,1455,364,,,,,,,,
571,car,0.3219207227230072,9,978,312,1021,337,,,,,,,,
572,person,0.7867286205291748,18,697,284,734,394,,,,,,,,
572,car,0.7715716361999512,16,1303,320,1343,350,,,,,,,,
572,person,0.7681565880775452,18,729,277,768,396,,,,,,,,
572,car,0.7546262741088867,4,1145,311,1191,346,,,,,,,,
572,person,0.6356276273727417,13,886,289,910,364,,,,,,,,
572,car,0.6206456422805786,14,1339,324,1370,352,,,,,,,,
572,car,0.5588365197181702,16,1255,321,1299,348,,,,,,,,
572,car,0.5379605293273926,1,1425,321,1512,380,,,,,,,,
572,car,0.45763516426086426,14,1361,324,1398,355,,,,,,,,
572,car,0.45327460765838623,1,1458,322,1512,382,,,,,,,,
572,car,0.3788279592990875,2,1386,324,1432,360,,,,,,,,
572,car,0.3601417541503906,2,1404,325,1445,365,,,,,,,,
572,person,0.3596152365207672,13,887,290,910,333,,,,,,,,
572,car,0.33879539370536804,9,979,313,1018,337,,,,,,,,
572,car,0.32946377992630005,2,1406,322,1454,364,,,,,,,,
573,person,0.7956913113594055,18,696,284,736,394,,,,,,,,
573,car,0.7683122754096985,16,1303,320,1343,350,,,,,,,,
573,car,0.7640820145606995,4,1145,311,1191,346,,,,,,,,
573,person,0.7502158880233765,18,732,277,770,396,,,,,,,,
573,person,0.6932106018066406,13,887,288,911,364,,,,,,,,
573,car,0.621677041053772,14,1340,324,1370,352,,,,,,,,
573,car,0.567309558391571,1,1425,321,1512,381,,,,,,,,
573,car,0.5344677567481995,16,1258,321,1293,348,,,,,,,,
573,car,0.46581339836120605,14,1361,324,1398,356,,,,,,,,
573,car,0.4485930800437927,1,1457,322,1512,382,,,,,,,,
573,car,0.370406836271286,2,1386,324,1433,360,,,,,,,,
573,car,0.36818915605545044,9,978,313,1019,336,,,,,,,,
573,car,0.3625629246234894,2,1403,326,1444,365,,,,,,,,
573,car,0.3294515609741211,2,1405,322,1455,364,,,,,,,,
574,person,0.7928482294082642,18,697,284,735,393,,,,,,,,
574,car,0.7737734317779541,16,1303,320,1343,350,,,,,,,,
574,car,0.7540792226791382,4,1145,311,1192,346,,,,,,,,
574,person,0.7307990193367004,18,733,277,770,395,,,,,,,,
574,car,0.6205227971076965,14,1340,324,1370,352,,,,,,,,
574,car,0.5748159885406494,1,1425,321,1512,381,,,,,,,,
574,person,0.5466532707214355,13,887,292,911,365,,,,,,,,
574,car,0.5444459319114685,17,1253,320,1291,347,,,,,,,,
574,car,0.4572666585445404,14,1361,324,1398,356,,,,,,,,
574,car,0.4499974548816681,1,1455,322,1512,382,,,,,,,,
574,car,0.4096473753452301,9,979,313,1019,337,,,,,,,,
574,car,0.36447620391845703,2,1386,324,1432,360,,,,,,,,
574,car,0.36034703254699707,2,1403,327,1443,365,,,,,,,,
574,car,0.3298981487751007,2,1405,322,1455,364,,,,,,,,
574,person,0.2582193911075592,13,888,293,910,329,,,,,,,,
575,person,0.7883805632591248,18,698,283,735,392,,,,,,,,
575,car,0.7699606418609619,16,1303,320,1343,350,,,,,,,,
575,person,0.7528084516525269,18,733,275,771,395,,,,,,,,
575,car,0.7462112307548523,4,1146,311,1192,346,,,,,,,,
575,car,0.6342907547950745,14,1340,324,1370,352,,,,,,,,
575,car,0.5775693655014038,1,1425,321,1512,381,,,,,,,,
575,car,0.46405231952667236,14,1362,324,1398,356,,,,,,,,
575,car,0.4588106572628021,1,1454,322,1512,382,,,,,,,,
575,car,0.4520181119441986,16,1256,321,1293,347,,,,,,,,
575,car,0.42133069038391113,9,979,313,1017,337,,,,,,,,
575,person,0.38452836871147156,13,888,295,911,363,,,,,,,,
575,car,0.36985480785369873,2,1387,324,1432,360,,,,,,,,
575,car,0.363967627286911,2,1403,326,1443,365,,,,,,,,
575,car,0.33187738060951233,2,1405,322,1455,364,,,,,,,,
576,person,0.7917845845222473,18,698,283,735,393,,,,,,,,
576,car,0.7702162861824036,16,1303,320,1343,350,,,,,,,,
576,person,0.7584063410758972,18,733,274,772,395,,,,,,,,
576,car,0.7379087805747986,4,1146,311,1192,346,,,,,,,,
576,car,0.6268014311790466,14,1340,324,1370,352,,,,,,,,
576,car,0.5824036002159119,1,1426,322,1512,381,,,,,,,,
576,car,0.4639441668987274,1,1452,322,1512,382,,,,,,,,
576,person,0.4630439579486847,13,888,294,912,362,,,,,,,,
576,car,0.45631086826324463,14,1361,324,1398,355,,,,,,,,
576,car,0.43885210156440735,17,1255,319,1291,347,,,,,,,,
576,car,0.4355354905128479,9,979,314,1016,337,,,,,,,,
576,car,0.3683566451072693,2,1386,324,1433,360,,,,,,,,
576,car,0.3604382574558258,2,1403,326,1444,365,,,,,,,,
576,car,0.3360079824924469,2,1406,322,1455,364,,,,,,,,
577,person,0.7972079515457153,18,698,283,736,393,,,,,,,,
577,person,0.7792026996612549,18,734,276,775,395,,,,,,,,
577,car,0.7635355591773987,16,1303,320,1342,350,,,,,,,,
577,car,0.6847547888755798,4,1146,310,1192,346,,,,,,,,
577,car,0.6081691384315491,14,1339,324,1371,352,,,,,,,,
577,car,0.5341507792472839,1,1442,322,1513,382,,,,,,,,
577,person,0.511111319065094,13,889,293,911,363,,,,,,,,
577,car,0.4542241394519806,2,1362,324,1400,355,,,,,,,,
577,car,0.4296438992023468,9,979,314,1013,337,,,,,,,,
577,car,0.39455994963645935,16,1259,320,1295,347,,,,,,,,
577,car,0.3707549571990967,2,1387,324,1433,360,,,,,,,,
577,car,0.32894402742385864,2,1403,326,1442,366,,,,,,,,
577,car,0.2863849699497223,1,1405,322,1454,365,,,,,,,,
578,person,0.7998254299163818,18,698,283,738,393,,,,,,,,
578,person,0.7922300100326538,18,736,279,776,395,,,,,,,,
578,car,0.7697965502738953,14,1303,320,1342,350,,,,,,,,
578,car,0.6906859874725342,4,1146,311,1192,346,,,,,,,,
578,car,0.6171791553497314,14,1339,324,1370,352,,,,,,,,
578,person,0.5779762864112854,13,889,292,912,362,,,,,,,,
578,car,0.5352747440338135,1,1425,321,1513,381,,,,,,,,
578,car,0.5034665465354919,9,979,314,1013,337,,,,,,,,
578,car,0.48057055473327637,16,1256,319,1295,347,,,,,,,,
578,car,0.4547809660434723,2,1363,324,1400,355,,,,,,,,
578,car,0.36401790380477905,2,1387,324,1433,360,,,,,,,,
578,car,0.3283308744430542,1,1403,327,1443,366,,,,,,,,
578,car,0.2898011803627014,1,1405,323,1454,365,,,,,,,,
578,person,0.2893957197666168,13,890,293,912,336,,,,,,,,
579,person,0.7924964427947998,18,700,284,737,393,,,,,,,,
579,person,0.7871370315551758,18,736,280,777,396,,,,,,,,
579,car,0.7711466550827026,14,1303,320,1342,350,,,,,,,,
579,person,0.7153358459472656,13,889,292,914,363,,,,,,,,
579,car,0.6953198909759521,4,1146,311,1193,346,,,,,,,,
579,car,0.6212176084518433,14,1339,324,1370,352,,,,,,,,
579,car,0.5357092618942261,9,979,314,1012,337,,,,,,,,
579,car,0.5353105068206787,1,1442,322,1513,382,,,,,,,,
579,car,0.49255281686782837,16,1250,318,1292,347,,,,,,,,
579,car,0.45522937178611755,2,1363,324,1401,355,,,,,,,,
579,car,0.3693297207355499,2,1387,324,1433,360,,,,,,,,
579,car,0.32787927985191345,2,1403,326,1443,367,,,,,,,,
579,car,0.2878350615501404,1,1406,322,1454,365,,,,,,,,
580,person,0.7868690490722656,18,701,283,737,393,,,,,,,,
580,car,0.7711490988731384,14,1303,320,1342,350,,,,,,,,
580,person,0.7679352164268494,18,736,280,776,395,,,,,,,,
580,car,0.6726675629615784,4,1146,311,1193,347,,,,,,,,
580,car,0.6191176176071167,14,1339,324,1370,352,,,,,,,,
580,car,0.5476474165916443,9,979,314,1010,336,,,,,,,,
580,car,0.5347124338150024,1,1425,321,1513,381,,,,,,,,
580,car,0.4819226562976837,16,1249,315,1290,347,,,,,,,,
580,car,0.4518848657608032,2,1363,324,1400,355,,,,,,,,
580,car,0.3648654818534851,2,1387,324,1433,360,,,,,,,,
580,car,0.3284825086593628,1,1404,326,1444,367,,,,,,,,
580,car,0.2919561266899109,1,1406,322,1454,365,,,,,,,,
581,person,0.794090211391449,18,702,282,740,394,,,,,,,,
581,car,0.7826634645462036,14,1303,320,1342,350,,,,,,,,
581,person,0.7517455220222473,18,738,282,777,394,,,,,,,,
581,car,0.6654167175292969,4,1146,311,1193,347,,,,,,,,
581,car,0.6133317947387695,14,1339,324,1371,351,,,,,,,,
581,car,0.5305877923965454,1,1425,321,1513,381,,,,,,,,
581,car,0.5303253531455994,9,979,315,1010,336,,,,,,,,
581,car,0.499997615814209,16,1248,314,1291,347,,,,,,,,
581,car,0.44621047377586365,2,1363,324,1401,355,,,,,,,,
581,car,0.3646131455898285,2,1387,324,1433,360,,,,,,,,
581,car,0.3252151310443878,1,1403,326,1443,367,,,,,,,,
581,car,0.28252238035202026,1,1405,323,1453,365,,,,,,,,
582,person,0.8126059174537659,18,702,282,741,394,,,,,,,,
582,car,0.7836251854896545,14,1303,320,1343,350,,,,,,,,
582,person,0.7662837505340576,18,741,281,777,395,,,,,,,,
582,car,0.6544337868690491,4,1146,311,1193,347,,,,,,,,
582,car,0.6107885837554932,14,1339,324,1371,351,,,,,,,,
582,car,0.5667029023170471,9,979,314,1012,336,,,,,,,,
582,car,0.5443534255027771,1,1425,321,1513,381,,,,,,,,
582,car,0.5377969741821289,16,1246,314,1290,347,,,,,,,,
582,person,0.48351526260375977,13,891,291,914,363,,,,,,,,
582,car,0.4528515636920929,2,1362,324,1400,355,,,,,,,,
582,car,0.36632248759269714,2,1387,324,1433,360,,,,,,,,
582,car,0.32758259773254395,1,1403,326,1444,367,,,,,,,,
582,car,0.28804564476013184,1,1405,322,1454,365,,,,,,,,
583,person,0.8107271790504456,18,703,281,741,394,,,,,,,,
583,car,0.783325731754303,14,1303,320,1342,350,,,,,,,,
583,person,0.7738542556762695,18,742,280,777,395,,,,,,,,
583,car,0.6367566585540771,4,1146,311,1194,346,,,,,,,,
583,car,0.6132168769836426,14,1339,324,1370,352,,,,,,,,
583,car,0.5674980282783508,16,1246,313,1289,347,,,,,,,,
583,car,0.5463970899581909,9,979,314,1012,336,,,,,,,,
583,car,0.5353074669837952,1,1442,322,1513,382,,,,,,,,
583,car,0.46017658710479736,2,1362,324,1400,355,,,,,,,,
583,car,0.3702596127986908,2,1387,324,1433,360,,,,,,,,
583,person,0.3543507158756256,13,891,292,914,364,,,,,,,,
583,car,0.33167314529418945,2,1404,326,1443,366,,,,,,,,
583,car,0.29266536235809326,1,1406,322,1453,365,,,,,,,,
584,person,0.8056371212005615,18,704,283,742,393,,,,,,,,
584,car,0.7838828563690186,14,1303,320,1342,350,,,,,,,,
584,person,0.7661994695663452,18,744,283,779,395,,,,,,,,
584,car,0.6436091065406799,4,1147,311,1193,346,,,,,,,,
584,car,0.6132017374038696,14,1339,324,1371,351,,,,,,,,
584,car,0.5467414259910583,16,1248,313,1289,346,,,,,,,,
584,car,0.5381783843040466,9,979,314,1015,336,,,,,,,,
584,car,0.5253096222877502,1,1444,322,1513,382,,,,,,,,
584,car,0.4536716639995575,2,1363,324,1400,355,,,,,,,,
584,car,0.3700524568557739,2,1387,324,1433,360,,,,,,,,
584,car,0.31999897956848145,2,1404,326,1443,367,,,,,,,,
584,car,0.2828458845615387,1,1407,322,1454,365,,,,,,,,
585,person,0.799338161945343,18,705,283,742,393,,,,,,,,
585,car,0.78615403175354,14,1303,320,1342,350,,,,,,,,
585,person,0.6585871577262878,18,746,285,781,395,,,,,,,,
585,car,0.6562526226043701,4,1147,311,1193,346,,,,,,,,
585,car,0.6087022423744202,14,1339,324,1370,352,,,,,,,,
585,car,0.5481354594230652,9,979,314,1015,336,,,,,,,,
585,car,0.5367957353591919,1,1427,322,1512,382,,,,,,,,
585,car,0.5235561728477478,16,1248,312,1289,346,,,,,,,,
585,car,0.45432108640670776,2,1362,324,1400,355,,,,,,,,
585,car,0.3697725832462311,2,1387,324,1433,360,,,,,,,,
585,car,0.33020517230033875,1,1403,325,1444,367,,,,,,,,
585,car,0.29199695587158203,1,1406,322,1454,365,,,,,,,,
586,person,0.8067231178283691,18,706,285,742,393,,,,,,,,
586,car,0.7867068648338318,14,1303,320,1342,350,,,,,,,,
586,person,0.7856191992759705,18,746,282,784,395,,,,,,,,
586,car,0.6547684073448181,4,1147,311,1193,347,,,,,,,,
586,car,0.6115002632141113,14,1339,324,1370,352,,,,,,,,
586,car,0.5284525752067566,1,1425,321,1513,381,,,,,,,,
586,car,0.527721107006073,16,1248,312,1289,346,,,,,,,,
586,car,0.5215566158294678,9,979,314,1014,336,,,,,,,,
586,car,0.45590490102767944,2,1363,323,1401,355,,,,,,,,
586,car,0.36481422185897827,2,1387,324,1433,360,,,,,,,,
586,car,0.3235451579093933,1,1403,327,1442,366,,,,,,,,
586,car,0.2833315134048462,1,1405,323,1453,365,,,,,,,,
587,person,0.7927601933479309,18,708,286,743,393,,,,,,,,
587,car,0.7803525328636169,14,1303,320,1342,350,,,,,,,,
587,person,0.7657025456428528,18,747,281,784,394,,,,,,,,
